scaffold,start,end,mid,sites,pi_Hti1,pi_Hti2,dxy_Hti1_Hti2,Fst_Hti1_Hti2
scaffold_211,61287,100801,83377,25000,0.002148,0.001475,0.001581,-0.07291
scaffold_211,100802,161799,135772,25000,0.002344,0.00278,0.002473,-0.016476
scaffold_211,161800,259049,225546,25000,0.001291,0.000961,0.001049,-0.035101
scaffold_212,23087,259697,102942,25000,0.002409,0.002388,0.002097,-0.071878
scaffold_213,104980,172896,132886,25000,0.001324,0.002157,0.001565,-0.056614
scaffold_215,9813,77030,31793,25000,0.002016,0.002472,0.002069,-0.041989
scaffold_215,77031,144584,112090,25000,0.001152,0.001013,0.000956,-0.066254
scaffold_215,144585,203575,168903,25000,0.002288,0.002008,0.002208,0.017358
scaffold_215,203576,245988,231748,25000,0.002075,0.002328,0.00264,0.097452
scaffold_215,245989,260502,253074,13755,0.001574,0.001639,0.001544,-0.021099
scaffold_218,27641,149951,102019,25000,0.011528,0.007457,0.009582,0.005
scaffold_219,10713,192722,50258,25000,0.000847,0.000876,0.000786,-0.045697
scaffold_220,4836,89341,23402,25000,0.007895,0.007658,0.006804,-0.071482
scaffold_220,89342,252343,202847,13689,0.0125,0.013696,0.012168,-0.039395
scaffold_221,6831,57445,33625,25000,0.001582,0.001702,0.001959,0.093334
scaffold_221,57446,251350,133528,25000,0.000921,0.000886,0.000768,-0.082439
scaffold_222,1135,98727,45638,25000,0.0017,0.001716,0.001506,-0.067367
scaffold_222,98728,191498,135269,25000,0.001793,0.001759,0.001558,-0.06993
scaffold_223,9961,170603,126057,25000,0.000855,0.000943,0.000815,-0.052286
scaffold_223,170604,221481,188768,25000,0.001184,0.001182,0.00104,-0.068865
scaffold_223,221482,249660,238000,16253,0.001447,0.001245,0.001251,-0.05012
scaffold_224,64069,155791,121178,25000,0.002275,0.002643,0.004507,0.294045
scaffold_224,155792,243921,207371,22411,0.002614,0.003528,0.005436,0.277952
scaffold_225,29,41380,21569,25000,0.001948,0.004193,0.003386,0.051907
scaffold_225,41381,124358,62160,25000,0.002933,0.003466,0.003141,-0.009812
scaffold_225,124359,248005,185922,21846,0.003423,0.002956,0.00318,-0.001489
scaffold_226,10652,100080,52519,25000,0.001321,0.00086,0.000947,-0.099534
scaffold_226,100081,206479,140760,25000,0.000928,0.000973,0.000931,-0.007557
scaffold_228,31074,91250,69157,13435,0.003626,0.001871,0.002708,0.036409
scaffold_229,158746,211437,180613,25000,0.002101,0.001482,0.001639,-0.04755
scaffold_229,211438,224896,218120,13078,0.00213,0.002378,0.002264,0.00234
scaffold_230,13946,208030,116936,17145,0.003752,0.004508,0.004131,8.5e-05
scaffold_231,7373,58512,22953,25000,0.003223,0.002564,0.002797,-0.018195
scaffold_231,58513,88594,73416,25000,0.002238,0.001902,0.002369,0.071478
scaffold_231,88595,144943,119073,25000,0.002199,0.00334,0.003933,0.183142
scaffold_231,144944,223308,181627,22225,0.001708,0.001767,0.001735,-0.00333
scaffold_233,19140,83032,54998,25000,0.001676,0.00156,0.00138,-0.090055
scaffold_233,83033,115198,98515,25000,0.001503,0.001275,0.001587,0.070901
scaffold_233,115199,174042,138395,20824,0.002056,0.002015,0.002258,0.055112
scaffold_234,4452,41529,22070,25000,0.00053,0.000595,0.000493,-0.070607
scaffold_234,41530,120054,71401,25000,0.000994,0.000759,0.000781,-0.061268
scaffold_234,120055,174420,150611,25000,0.000883,0.000813,0.000738,-0.074684
scaffold_234,174421,216688,198368,23445,0.000854,0.000738,0.000751,-0.031321
scaffold_235,18332,125952,60759,25000,0.012712,0.013065,0.011287,-0.070995
scaffold_235,125953,201355,164704,23808,0.005325,0.005424,0.00484,-0.056032
scaffold_239,142958,191951,170184,20930,0.006554,0.00515,0.005221,-0.060957
scaffold_242,793,118958,29396,25000,0.00358,0.0036,0.003222,-0.05785
scaffold_245,4203,96470,40969,25000,0.00517,0.007309,0.00606,-0.015623
scaffold_245,96471,158704,123314,11275,0.003578,0.004509,0.003603,-0.063182
scaffold_246,8739,152941,56817,25000,0.002416,0.003197,0.002651,-0.030402
scaffold_246,152942,174745,165892,11958,0.002764,0.00243,0.002557,-0.008334
scaffold_248,33757,107576,66725,25000,0.005605,0.005798,0.005027,-0.067408
scaffold_249,6091,130655,77402,25000,0.002278,0.001354,0.007538,0.626947
scaffold_250,633,44434,22069,25000,0.001085,0.001536,0.001222,-0.036146
scaffold_250,44435,104273,81699,25000,0.001216,0.001218,0.00147,0.097267
scaffold_250,104274,125168,114620,15048,0.00159,0.001803,0.001642,-0.026653
scaffold_252,47973,109214,66059,17162,0.006202,0.005866,0.005356,-0.063694
scaffold_253,7810,43792,27403,25000,0.001708,0.001849,0.001682,-0.029772
scaffold_253,43793,107868,88022,25000,0.001618,0.002023,0.001824,0.001024
scaffold_253,107869,163122,154486,13882,0.002443,0.002535,0.002288,-0.045116
scaffold_255,1,70177,29555,25000,0.001275,0.001831,0.001943,0.118085
scaffold_255,70178,147611,100827,18780,0.003825,0.003545,0.003258,-0.065857
scaffold_256,11319,103620,54019,25000,0.004062,0.003555,0.004182,0.049649
scaffold_258,31252,65486,48477,25000,0.007441,0.007847,0.007081,-0.040849
scaffold_258,65487,113472,86818,14778,0.005969,0.005925,0.005534,-0.03858
scaffold_259,4211,112789,41896,25000,0.002412,0.001657,0.001903,-0.035587
scaffold_261,3608,46885,31213,15117,0.006938,0.008482,0.006908,-0.058728
scaffold_262,53886,139571,87377,22617,0.006318,0.004742,0.005811,0.026368
scaffold_267,3496,65834,27817,25000,0.002155,0.003418,0.003364,0.099543
scaffold_268,6332,63369,31868,10592,0.004175,0.004258,0.003836,-0.051504
scaffold_270,10797,94083,70452,19364,0.003313,0.003472,0.003734,0.050914
scaffold_276,18321,52722,31457,21745,0.002572,0.002619,0.003345,0.133426
scaffold_279,35457,49966,42705,13675,0.001459,0.001376,0.001294,-0.052796
scaffold_282,6718,77089,56488,15994,0.0027,0.005234,0.003698,-0.037446
scaffold_287,5403,53152,42927,12824,0.002512,0.002318,0.002279,-0.024468
scaffold_291,13962,51167,33881,25000,0.001489,0.001131,0.001161,-0.064439
scaffold_293,31966,61981,49330,16537,0.003368,0.003404,0.00307,-0.052317
scaffold_295,14413,47575,34023,16950,0.001085,0.001249,0.001092,-0.034268
scaffold_305,4856,19883,12266,12753,0.000792,0.000661,0.000642,-0.063745
scaffold_313,19115,37507,28445,16959,0.002609,0.002355,0.002288,-0.043571
scaffold_315,249,34744,15906,16771,0.010944,0.011952,0.010085,-0.067799
scaffold_317,12506,25549,19080,10473,0.00257,0.003254,0.002595,-0.0616
scaffold_319,1,29004,17648,16354,0.00259,0.003618,0.002817,-0.053833
scaffold_335,942,13085,7045,11211,0.001267,0.001175,0.001102,-0.060399
